cuisines,votes,name
Cafe,2638,2
Cafe,2645,2
Cafe,2650,1
Cafe,2652,3
Cafe,2662,1
"Cafe, Bakery",0,9
"Cafe, Bakery",5,3
"Cafe, Bakery",6,11
"Cafe, Bakery",11,4
"Cafe, Bakery",22,16
"Cafe, Bakery",33,6
"Cafe, Bakery",69,10
"Cafe, Bakery",114,3
"Cafe, Bakery",115,7
"Cafe, Bakery",116,4
"Cafe, Bakery",118,4
"Cafe, Bakery",119,3
"Cafe, Bakery",121,4
"Cafe, Bakery",124,4
"Cafe, Bakery",147,4
"Cafe, Bakery",203,1
"Cafe, Bakery",204,8
"Cafe, Bakery",205,3
"Cafe, Bakery",207,1
"Cafe, Bakery",722,3
"Cafe, Bakery",723,1
"Cafe, Continental",0,20
"Cafe, Continental",7,6
"Cafe, Continental",10,5
"Cafe, Continental",11,1
"Cafe, Continental",35,1
"Cafe, Continental",36,6
"Cafe, Continental",44,7
"Cafe, Continental",45,4
"Cafe, Continental",46,7
"Cafe, Continental",69,3
"Cafe, Continental",74,1
"Cafe, Continental",90,6
"Cafe, Continental",93,9
"Cafe, Continental",96,4
"Cafe, Continental",109,2
"Cafe, Continental",129,3
"Cafe, Continental",130,1
"Cafe, Continental",135,1
"Cafe, Continental",138,2
"Cafe, Continental",139,1
"Cafe, Continental",140,3
"Cafe, Continental",141,2
"Cafe, Continental",142,1
"Cafe, Continental",148,2
"Cafe, Continental",154,1
"Cafe, Continental",155,6
"Cafe, Continental",200,2
"Cafe, Continental",314,5
"Cafe, Continental",315,3
"Cafe, Continental",337,1
"Cafe, Continental",338,5
"Cafe, Continental",362,7
"Cafe, Continental",364,1
"Cafe, Continental",365,1
"Cafe, Continental",424,2
"Cafe, Continental",552,1
"Cafe, Continental",554,2
"Cafe, Continental",555,1
"Cafe, Continental",778,7
"Cafe, Continental",779,6
"Cafe, Continental",1509,3
"Cafe, Continental",1510,1
"Cafe, Continental",1512,1
"Cafe, Continental",1513,2
"Cafe, Continental",1515,4
"Cafe, Continental",1519,4
"Cafe, Continental",1852,1
"Cafe, Continental",1855,3
"Cafe, Continental",1876,1
"Cafe, Continental",1918,1
"Cafe, Continental",1920,1
"Cafe, Desserts",0,14
"Cafe, Desserts",6,1
"Cafe, Desserts",15,2
"Cafe, Desserts",24,3
"Cafe, Desserts",34,4
"Cafe, Desserts",35,4
"Cafe, Desserts",36,1
"Cafe, Desserts",37,1
"Cafe, Desserts",38,2
"Cafe, Desserts",39,2
"Cafe, Desserts",52,2
"Cafe, Desserts",83,1
"Cafe, Desserts",85,1
"Cafe, Desserts",86,2
"Cafe, Desserts",87,7
"Cafe, Desserts",108,5
"Cafe, Desserts",109,1
"Cafe, Desserts",110,1
"Cafe, Desserts",134,2
"Cafe, Desserts",135,2
"Cafe, Desserts",153,12
"Cafe, Desserts",154,1
"Cafe, Desserts",155,2
"Cafe, Desserts",166,2
"Cafe, Desserts",168,2
"Cafe, Desserts",169,5
"Cafe, Desserts",170,4
"Cafe, Desserts",177,1
"Cafe, Desserts",386,3
"Cafe, Desserts",399,1
"Cafe, Desserts",400,1
"Cafe, Desserts",526,1
"Cafe, Desserts",583,5
"Cafe, Desserts",591,1
"Cafe, Desserts",592,4
"Cafe, Desserts",652,4
"Cafe, Desserts",654,4
"Cafe, Desserts",655,4
"Cafe, Desserts",657,7
"Cafe, Desserts",658,6
"Cafe, Desserts",1095,1
"Cafe, Desserts",1099,1
"Cafe, Desserts",1130,1
"Cafe, Desserts",1132,1
"Cafe, Desserts",1355,1
"Cafe, Desserts",1358,1
"Cafe, Desserts",1359,2
"Cafe, Fast Food",0,37
"Cafe, Fast Food",6,3
"Cafe, Fast Food",7,14
"Cafe, Fast Food",8,4
"Cafe, Fast Food",9,1
"Cafe, Fast Food",10,4
"Cafe, Fast Food",11,8
"Cafe, Fast Food",12,5
"Cafe, Fast Food",13,5
"Cafe, Fast Food",15,8
"Cafe, Fast Food",16,4
"Cafe, Fast Food",17,11
"Cafe, Fast Food",18,1
"Cafe, Fast Food",19,2
"Cafe, Fast Food",20,3
"Cafe, Fast Food",21,1
"Cafe, Fast Food",22,17
"Cafe, Fast Food",23,1
"Cafe, Fast Food",25,1
"Cafe, Fast Food",26,8
"Cafe, Fast Food",27,2
"Cafe, Fast Food",28,3
"Cafe, Fast Food",30,5
"Cafe, Fast Food",31,3
"Cafe, Fast Food",33,2
"Cafe, Fast Food",34,3
"Cafe, Fast Food",36,1
"Cafe, Fast Food",37,1
"Cafe, Fast Food",40,3
"Cafe, Fast Food",42,2
"Cafe, Fast Food",43,1
"Cafe, Fast Food",44,1
"Cafe, Fast Food",48,6
"Cafe, Fast Food",49,4
"Cafe, Fast Food",55,1
"Cafe, Fast Food",58,9
"Cafe, Fast Food",59,6
"Cafe, Fast Food",61,2
"Cafe, Fast Food",62,1
"Cafe, Fast Food",63,1
"Cafe, Fast Food",65,2
"Cafe, Fast Food",72,4
"Cafe, Fast Food",74,5
"Cafe, Fast Food",75,1
"Cafe, Fast Food",76,6
"Cafe, Fast Food",77,6
"Cafe, Fast Food",78,1
"Cafe, Fast Food",128,3
"Cafe, Fast Food",147,3
"Cafe, Fast Food",209,1
"Cafe, Fast Food",236,3
Chinese,0,145
Chinese,4,30
Chinese,5,30
Chinese,6,21
Chinese,7,3
Chinese,8,11
Chinese,9,7
Chinese,10,1
Chinese,11,4
Chinese,12,5
Chinese,14,1
Chinese,15,1
Chinese,16,2
Chinese,17,9
Chinese,18,2
Chinese,19,1
Chinese,21,2
Chinese,22,16
Chinese,23,14
Chinese,24,2
Chinese,25,3
Chinese,26,1
Chinese,27,2
Chinese,30,2
Chinese,34,1
Chinese,37,2
Chinese,38,6
Chinese,39,3
Chinese,41,8
Chinese,42,4
Chinese,49,1
Chinese,50,4
Chinese,55,1
Chinese,56,4
Chinese,58,7
Chinese,59,4
Chinese,61,2
Chinese,64,2
Chinese,72,1
Chinese,79,2
Chinese,80,6
Chinese,84,2
Chinese,85,2
Chinese,86,2
Chinese,87,3
Chinese,95,2
Chinese,101,2
Chinese,102,8
Chinese,112,2
Chinese,113,1
Chinese,114,2
Chinese,115,3
Chinese,116,3
Chinese,118,11
Chinese,127,2
Chinese,134,2
Chinese,136,1
Chinese,146,8
Chinese,149,3
Chinese,168,3
Chinese,171,3
Chinese,188,1
Chinese,189,1
Chinese,200,2
Chinese,201,2
